spec_power_1.5,spec_power_3.0,spec_power_6.0,spec_power_12.0,spec_power_24.0,spec_power_48.0,spec_power_96.0,spec_power_192.0,spec_power_384.0,sort,year,siteid,lat,long,epareg,huc8,era,strorder,doc,no3,tn,tp,area,elev,forest,wetland,urban,ag,roads,pop,shrub,precip,k,mg,na,nh4,no2,sio2,so4,tss,turb,ph,cl,ca,anc,al,cond,ansum,catsum,co3,h,oh,dic,hco3,se,zn
-0.4990532886847794,-0.5647512454907766,-0.5925103783188732,-0.592050378247141,-0.613727705286355,0.03483634549980362,1.299608883712373,1.620388430867435,0.4744892198920973,39,2008,FW08NV038,41.9957489,-117.7707249,9,16040201,Year2008,5th,12.01,0.0,786.0,156.95,579.0079956,1793.5,0.501,0.811,0.0,0.039,0.474,0.009,98.534,,3.431,12.81,51.79,0.017,0.0,52.448,22.63,1.7,1.33,8.46,17.63,32.79,3834.79,0.0015,458.7,,,,,,,,,
-0.5427728222049005,-0.5748529156818524,-0.5797830079597617,-0.463895208606825,-0.05278587803458303,0.5108189306438498,0.6193684415020448,0.9865897611103678,0.8661843051858029,41,2008,FW08NV040,39.08215943,-119.7573042,9,16050201,Year2008,5th,5.4,0.00553,519.0,197.6075,1851.920044,2095.9,26.009,2.201,3.065,4.475,0.738,14.309,62.24,,4.808,9.904,26.25,0.016,0.00053,22.633,33.47,6.3,5.8,8.09,9.06,30.02,2374.84,0.0025,327.4,,,,,,,,,
-0.5479468938654201,-0.5909426839888239,-0.6412024254521376,-0.5287264936925852,-0.12950464619610355,0.018377052027408407,0.24332933720668912,1.0597929786041431,1.0049534910486344,42,2008,FW08NV050,40.41024065,-118.3154415,9,16040108,Year2008,7th,5.63,0.01902,584.0,100.4963,32403.5,1744.44,3.812,1.994,0.882,2.361,0.416,1.725,90.183,,18.5,21.94,144.4,0.017,0.0,32.532,99.05,21.0,29.2,8.71,107.81,43.24,5344.23,0.0003,1036.56,,,,,,,,,
-0.5232204019795429,-0.5534080542710966,-0.5790387419197873,-0.4947690813131773,-0.018029870341319084,0.672816940893648,0.6298740801775089,0.9867084248034205,0.8246345382194757,47,2008,FW08NV056,39.20075374,-119.6299202,9,16050202,Year2008,5th,5.53,0.0,494.0,154.7088,2144.810059,2032.78,23.419,1.978,5.11,3.983,1.026,38.733,63.733,,5.197,9.116,32.85,0.017,0.0,23.405,49.93,2.6,3.14,8.39,12.25,33.98,2589.93,0.0025,399.6,,,,,,,,,
-0.5139895381446774,-0.6056363347515906,-0.6997539073680165,-0.7661579270627239,-0.8897820815285815,-0.8994452780797876,-0.9649196806355137,-1.2909797979262667,-0.7414015644403332,48,2008,FW08CA059,40.00190523,-121.2682255,9,18020121,Year2008,6th,1.3,0.00389,154.0,11.7113,4471.259766,1639.59,73.677,0.859,1.148,0.66,1.886,3.616,20.332,,1.374,5.412,4.738,0.012,0.0,16.632,0.79,3.4,3.66,8.13,0.91,10.54,1189.36,0.0003,117.94,,,,,,,,,
-0.5390550739508482,-0.5612462534743876,-0.5835082782662886,-0.5709524673269345,-0.4792527667825395,-0.022630579450919525,1.119893628358387,1.3549188600890723,0.9140243479852219,49,2008,FW08NV057,41.13161753,-115.4997593,9,16040102,Year2008,6th,4.25,0.00361,396.0,132.5113,2311.75,1947.4,0.542,1.543,0.387,0.08,0.332,0.042,97.407,,10.56,15.35,41.84,0.011,0.0,47.788,51.5,2.2,1.62,8.13,15.52,49.06,4157.9,0.0003,540.39,,,,,,,,,
-0.5893034321049709,-0.6507108192290494,-0.7076973118158517,-0.7031414819827368,-0.571904334495405,-0.13793768074544774,0.5313320166273724,1.4527806124818534,0.38309558141445943,53,2008,FW08NV062,41.00564814,-117.3393351,9,16040105,Year2008,7th,2.56,0.0,323.0,81.22,23978.40039,1801.98,4.809,2.169,0.856,2.164,0.392,1.765,89.469,,7.878,11.6,50.32,0.008,0.0,22.473,43.05,54.9,40.61,8.6,23.9,40.69,3702.8,0.0003,506.75,,,,,,,,,
-0.5675382311669438,-0.6236877262766156,-0.6173616442543622,-0.49350448905395167,-0.5585077534731197,-0.37876705946805594,-0.040331607087787553,0.958896879590713,0.85585211378451,56,2008,FW08NV066,40.69720892,-118.1006986,9,16040108,Year2008,7th,2.41,0.0,328.0,81.5581,30847.59961,1758.03,3.915,2.062,0.895,2.475,0.413,1.801,90.077,,9.657,14.37,71.5,0.004,0.0,33.817,65.3,96.2,35.07,8.57,43.09,47.25,4254.91,0.0003,655.78,,,,,,,,,
-0.5697502602476054,-0.6117368067777054,-0.6530590868838548,-0.6688277445544625,-0.4789001999489523,0.4447694662631021,1.2406304256460163,1.1279701642504598,1.0043050936335502,57,2008,FW08NV069,41.88666095,-114.6866143,9,17040213,Year2008,6th,1.68,0.0,284.0,50.5525,2341.870117,,,,,,,,,,8.683,6.561,18.21,,0.0,53.064,19.41,20.5,10.8,8.43,8.32,30.97,2490.56,0.0012,316.49,,,,,,,,,
-0.5724548817865758,-0.6348833612615786,-0.7019809362431341,-0.7586696056845105,-0.858081755928549,-0.9485723828913106,-0.7785196936372771,-0.09666459349738636,0.8318280322547398,58,2008,FW08CA020,41.31852852,-123.5279597,9,18010209,Year2008,6th,3.13,0.01299,488.0,82.6238,29282.09961,1385.35,50.7,2.037,1.896,7.341,1.48,3.202,34.836,,1.814,7.167,9.568,0.014,0.0,26.585,5.81,1.8,5.29,8.31,4.57,14.04,1518.02,0.0008,174.73,,,,,,,,,
-0.568097380397689,-0.6321323611846538,-0.6986244770580182,-0.7407445683185943,-0.8639407484544003,-0.9827470766088043,-0.8003768335099359,0.007610911425480976,0.8822197979417101,62,2008,FW08CA056,41.45639606,-123.9355648,9,18010209,Year2008,7th,1.9,0.00143,269.0,41.8088,38656.89844,1306.88,56.997,1.55,2.068,5.57,1.522,2.876,31.057,,1.263,7.358,7.324,0.009,0.0,20.39,5.79,2.2,3.87,8.32,4.09,15.25,1489.02,0.0003,169.99,,,,,,,,,
2.9491680516086256,2.468587211090457,2.1277156819668113,1.5855544034065947,-0.5776532284520565,0.176208113018288,1.457096326543878,1.2957387221452115,-1.3572217133146542,65,2008,FW08CA067,38.57234221,-121.3577452,9,18020111,Year2008,6th,1.15,0.00237,114.0,11.4575,4977.109863,1294.41,66.05,0.361,4.737,0.045,2.226,50.19,25.925,,0.674,1.668,2.417,0.006,0.0,10.378,1.94,0.4,3.26,7.68,2.1,4.779,401.98,0.0062,53.11,,,,,,,,,
-0.5157530539236244,-0.548070203262238,-0.5975732009348353,-0.5343716237017369,-0.40392909816016737,0.12884621232719598,0.75751386191954,1.3924162333316064,0.6155134891085385,68,2008,WORP99-0662,45.36811658,-119.446251,10,17070104,Year2008,3rd,3.34,0.19943,866.0,293.6513,79.31600189,991.9,0.454,0.881,0.765,2.243,0.755,0.374,95.658,,2.562,12.14,32.94,0.055,0.00088,49.921,7.93,125.6,34.8,7.78,5.84,30.15,3567.16,0.0003,371.18,,,,,,,,,
-0.2021948951854322,-0.2293543152659332,-0.2406114277763794,-0.33651458981149235,-0.6550053388055936,-0.6262742006906439,-0.23581858258874974,0.6890445876438999,0.8450135810022736,73,2008,WORP99-0879,45.30045298,-123.4774717,10,17100203,Year2008,1st,0.41,0.05805,119.0,14.8975,6.377399921,694.45,79.665,0.0,0.635,0.0,0.191,0.0,19.701,,0.246,1.832,4.875,0.009,0.0,18.938,1.34,0.8,0.296,7.99,3.91,5.863,548.26,0.0014,69.98,,,,,,,,,
-0.5659033986850109,-0.6093964711920784,-0.6386083368708056,-0.6731641819732915,-0.7605514235382103,-0.6567352462270369,-0.5958179152070908,-0.7339439723057015,0.25245315871442453,76,2008,FW08OR016,44.49070934,-122.8137154,10,17090006,Year2008,5th,0.62,0.0066,95.0,13.1913,1643.869995,756.185,72.141,0.015,1.249,2.433,1.734,7.601,22.785,,0.303,0.776,1.994,0.008,0.00071,11.316,0.96,0.5,0.83,7.64,0.79,3.286,292.46,0.0042,30.97,,,,,,,,,
-0.5659033986850109,-0.6093964711920784,-0.6386083368708056,-0.6731641819732915,-0.7605514235382103,-0.6567352462270369,-0.5958179152070908,-0.7339439723057015,0.25245315871442453,77,2008,FW08OR016,44.49070934,-122.8137154,10,17090006,Year2008,5th,0.59,0.00282,48.0,4.5038,1643.869995,,,,,,,,,,0.257,0.82,1.94,0.005,0.0,10.628,1.01,1.8,3.23,7.46,0.79,3.347,276.25,0.0089,33.69,,,,,,,,,
-0.36453736178677126,-0.3530820368073457,-0.2988164927925134,-0.3040846310813421,-0.6068377455570902,-0.5326624745747993,0.15339626163892778,0.9056652740899036,0.8442648270501749,78,2008,FW08OR019,44.37292269,-123.8363474,10,17100205,Year2008,5th,1.15,0.07527,236.0,11.555,838.5780029,323.279,79.418,0.786,5.771,1.778,1.411,1.498,12.159,,0.592,1.718,5.206,0.016,0.0,14.872,1.39,0.7,1.115,7.91,4.3,4.541,472.88,0.0098,63.86,,,,,,,,,
-0.4671714021317629,-0.4660405640241484,-0.4238125451964831,-0.471808520653929,-0.7422371059161749,-0.7581534051093151,-0.6616533116492171,-0.5589496042423651,0.5283144171167783,83,2008,FW08OR044,44.75269237,-122.5140529,10,17090005,Year2008,5th,0.39,0.00521,103.0,8.93,1356.910034,1068.95,79.671,0.021,1.068,0.485,1.193,2.57,15.8,,0.346,0.809,2.071,0.005,0.0,15.661,0.45,1.1,3.19,7.69,0.67,3.251,310.65,0.0046,30.35,,,,,,,,,
-0.5316088948226555,-0.5267501871326276,-0.33157386724306515,-0.17033053680056248,-0.48177129337760516,0.01663720412162784,1.035759667179721,1.5723488740963552,0.6897830186952714,87,2008,FW08OR051,44.31650762,-123.2186318,10,17090003,Year2008,6th,0.72,0.01432,90.0,25.754,8511.230469,870.114,75.139,0.598,2.403,3.88,1.474,21.441,15.487,,0.695,1.557,3.397,0.019,0.0,18.638,1.67,2.8,3.32,7.74,1.24,4.253,442.73,0.0178,53.53,,,,,,,,,
-0.49549918146304267,-0.5560596889808176,-0.5675001301791176,-0.5373090035615067,-0.6799935350296687,-0.7794755477948399,-0.47644758540492416,0.2415315250667471,0.8914606334366023,92,2008,FW08OR059,43.57753366,-123.501659,10,17100303,Year2008,6th,0.85,0.00048,97.0,22.5738,9401.139648,749.465,71.163,0.546,2.379,5.792,1.652,9.343,19.469,,1.093,1.989,4.7,0.01,0.0,20.647,1.81,0.7,0.61,8.02,2.6,5.599,588.88,0.0004,69.8,,,,,,,,,
-0.5243655840925993,-0.5600212068904878,-0.5519610873695534,-0.5885736611132641,-0.8009843390063708,-0.8634587927944699,-0.5892663283463329,0.12283360877921264,0.8991083056306994,94,2008,FW08OR060,44.77924123,-122.816474,10,17090005,Year2008,5th,0.42,0.00117,56.0,8.9775,1782.640015,970.492,77.501,0.222,1.389,2.302,1.287,4.221,16.147,,0.532,0.842,2.148,0.006,0.0,15.324,0.52,1.0,3.29,7.61,0.69,3.429,331.4,0.004,33.8,,,,,,,,,
-0.3933106509449168,-0.466568831680333,-0.45247484116089876,-0.18721785431944094,0.17072529389576963,0.08111667967464092,-0.42729161709053676,-1.195097189447073,-1.1851365310909778,95,2008,WCOP99-0622,37.36588354,-108.5932791,8,14080202,Year2008,3rd,6.4,0.0,449.0,45.54,60.67869949,1985.68,19.435,3.433,4.936,39.022,1.479,25.735,33.095,,2.998,65.25,36.51,0.01,0.0,13.099,589.83,50.5,28.7,8.29,12.0,208.3,4975.96,0.0003,1404.0,,,,,,,,,
-0.3933106509449168,-0.466568831680333,-0.45247484116089876,-0.18721785431944094,0.17072529389576963,0.08111667967464092,-0.42729161709053676,-1.195097189447073,-1.1851365310909778,96,2008,WCOP99-0622,37.36588354,-108.5932791,8,14080202,Year2008,3rd,6.39,0.03069,699.0,166.87,60.67869949,,,,,,,,,,3.567,61.77,35.06,0.011,0.0,12.532,521.16,179.0,58.2,8.3,11.28,204.8,4821.75,0.0003,1335.16,,,,,,,,,
0.7484939246455903,0.7398091439440484,0.6467761063841114,-0.07300223602904167,-0.38781041873288835,-0.3102229923858818,0.09348489485724004,0.3073451717884184,-0.5948727786335469,103,2008,WCOP01-0739,39.89246561,-105.0565383,8,10190003,Year2008,2nd,4.09,0.14348,490.0,41.5063,92.82720184,1728.07,0.397,3.53,33.932,4.948,4.293,645.576,50.059,,3.142,15.25,64.33,0.024,0.0,3.171,112.53,11.0,10.2,8.41,54.23,48.98,2461.12,0.0003,661.2,,,,,,,,,
-0.48801290164234107,-0.578373873077226,-0.6753654751826721,-0.7238373463340355,-0.8058438678449673,-0.8125452702811191,-0.9543957000414351,-1.047561188878618,-0.20637653274228335,105,2008,WCOP99-0569,39.38895974,-104.8672149,8,10190002,Year2008,3rd,2.59,0.32232,559.0,39.9125,270.8039856,2182.36,31.75,1.95,9.119,0.11,2.018,42.039,56.976,,4.382,7.565,28.67,0.031,0.0,26.169,38.8,3.3,4.5,7.78,62.41,57.39,2195.04,0.0003,513.6,,,,,,,,,
-0.5023464488274941,-0.5244437003983392,-0.4871313588154265,-0.1774221735048268,0.5400334488751327,1.6104118190834795,2.902969268315756,2.1434760458417808,0.0752743520398846,110,2008,FW08CO027,39.36936448,-106.4524344,8,14010003,Year2008,1st,2.31,0.01978,184.0,10.9588,17.51709938,3519.15,36.849,2.692,0.0,0.0,0.0,0.0,34.044,,0.398,0.542,0.769,0.008,0.0,3.591,1.02,0.9,3.08,7.45,0.06,3.671,238.09,0.0258,27.26,,,,,,,,,
-0.05797750223190597,-0.04466476094249775,-0.09953015662182434,-0.1596242885441649,-0.22340418627171785,-0.26643174883727017,-0.8226062005575274,-1.3501764554791595,-1.8405902713525262,111,2008,FW08CO031,40.15970307,-105.1184267,8,10190005,Year2008,4th,3.98,0.08062,608.0,44.3338,625.4299927,2612.78,59.494,2.057,2.524,3.741,0.713,22.384,19.038,,2.084,15.02,22.11,0.019,0.00234,8.802,92.87,7.4,7.98,8.06,7.72,45.24,2095.34,0.004,423.44,,,,,,,,,
-0.5201421092903603,-0.5367925106112016,-0.5654568398509688,-0.48277530986468253,0.061908062494809575,2.0014126583177347,3.0350315582428427,2.1457102253629814,-1.3311387234202399,113,2008,FW08CO073,37.06135096,-105.982904,8,13010005,Year2008,4th,3.15,0.00478,280.0,82.4225,835.8049927,2868.15,35.605,3.181,0.485,1.383,0.548,0.386,59.164,,1.668,1.448,2.813,0.042,0.0,23.547,1.14,4.2,4.87,7.94,0.4,8.836,701.13,0.0107,76.86,,,,,,,,,
-0.30114439120576814,-0.12356980727070077,0.18953905876072444,0.5828071390796074,0.4500585582184807,-0.12532969804685398,-0.5671862916363808,-0.7025185265180989,0.3437371869130137,127,2008,FW08IL036,40.15377162,-89.67550511,5,7130009,Year2008,6th,1.78,4.20809,4663.0,119.0163,4487.410156,207.635,3.338,0.386,9.382,85.899,1.824,40.782,0.203,,1.919,33.46,14.22,0.008,0.0,7.094,39.63,10.6,6.33,8.25,34.2,76.75,5457.6,0.0003,691.1,,,,,,,,,
-0.5914369462536245,-0.6583682922430818,-0.7201108504820131,-0.7262674246467236,-0.7539087045253402,-0.8878171930409706,-0.8527839467920197,-0.39286123746929735,0.527041957989644,128,2008,FW08IL038,42.49488395,-89.26560528,5,7090004,Year2008,6th,1.59,5.65378,6038.0,64.4125,1803.780029,285.158,11.769,3.27,7.288,75.349,1.881,42.222,2.091,,2.115,36.23,11.27,0.016,0.0,10.634,21.18,10.6,4.66,8.34,26.73,64.58,5432.17,0.0003,649.51,,,,,,,,,
-0.4633908842118816,-0.4916456821350757,-0.520724982897646,-0.4436059172791971,0.08508664125612193,0.8194578414993373,-0.06963005562283836,-0.2662879055512667,0.6378200886261127,129,2008,NEWS04-2301,43.94606478,-72.71105066,1,1080105,Year2008,3rd,0.71,0.2125,300.0,0.84,120.1190033,509.48,89.914,0.625,2.427,3.098,0.683,3.944,3.785,,0.302,1.041,3.079,0.007,0.0,3.697,3.59,0.0,0.277,7.28,3.83,5.479,283.77,0.0027,51.88,,,,,,,,,
-0.5786823648807504,-0.6463457131795898,-0.7222119020192429,-0.7660319296354619,-0.8155635681995234,-0.8067360861596319,-0.6996556833410672,-0.5242774115975904,0.39375787150022307,134,2008,OWW04440-0381,30.28718756,-98.89560053,6,12090206,Year2008,2nd,1.0,0.09906,241.0,4.3063,39.34460068,603.006,30.473,0.0,5.328,0.796,1.511,61.906,63.284,,2.18,36.99,15.73,0.024,0.0,14.052,20.14,4.4,3.7,7.96,24.98,57.12,5890.14,0.0003,622.5,,,,,,,,,
1.0299261650283749,1.3929450691552303,1.7452675155880502,2.1445112014826853,2.416199674491583,0.8336748300637974,1.4621822006298955,1.5545839593408086,0.5750028636772393,138,2008,OWW04440-0797,31.54151415,-97.41663635,6,12060203,Year2008,2nd,2.24,0.00163,450.0,23.4238,305.7430115,280.665,14.94,3.385,3.452,11.513,0.776,3.322,66.619,,1.698,1.919,6.824,0.035,0.0,11.442,10.09,24.2,17.91,8.04,6.94,41.99,2397.82,0.0003,261.6,,,,,,,,,
-0.5420564401130066,-0.5576140889301034,-0.5001510611526304,-0.3531393432790879,-0.11054879088865473,0.4014732044814633,1.3776352033718626,1.567877574982998,0.5836938478388785,140,2008,FW08TX045,32.46103578,-94.70198008,6,12010002,Year2008,1st,7.46,0.15953,740.0,50.095,21.01239967,,,,,,,0.0,,,3.844,4.574,12.35,0.121,0.01419,15.107,22.27,13.5,23.4,7.67,18.06,28.97,1397.43,0.0042,255.6,,,,,,,,,
1.4310244895702242,1.2468317207329427,1.3428797526669674,1.7627731445442831,1.4213004621603131,0.623058784102078,-0.18704954758825895,0.08045615018358118,-0.5029599142001558,141,2008,OWW04440-0432,39.41488769,-86.0084241,5,5120204,Year2008,2nd,2.66,3.28099,3788.0,307.4306,281.3089905,235.758,5.255,0.011,21.867,72.083,3.326,159.602,0.457,,3.724,24.1,43.24,0.021,0.0,7.008,38.47,8.5,5.11,8.21,68.94,77.23,4872.02,0.0003,761.72,,,,,,,,,
1.4310244895702242,1.2468317207329427,1.3428797526669674,1.7627731445442831,1.4213004621603131,0.623058784102078,-0.18704954758825895,0.08045615018358118,-0.5029599142001558,146,2008,OWW04440-0432,39.41488769,-86.0084241,5,5120204,Year2008,2nd,3.01,2.90179,3379.0,752.985,281.3089905,,,,,,,,,,6.48,27.03,115.9,0.062,0.0,9.902,55.29,8.4,7.86,8.16,161.72,86.17,5421.12,0.0019,1170.01,,,,,,,,,
-0.5347006785393584,-0.5380104573428427,-0.4878975338189668,-0.41801278582204904,-0.7110742196657066,-0.8079459021217572,-0.33207230840955737,0.33996646715106377,0.935205855946614,153,2008,FW08IN017,41.15722367,-86.58538781,5,5120106,Year2008,5th,5.32,1.94389,2475.0,131.8575,2260.540039,251.934,10.673,3.755,8.567,73.989,2.128,37.164,0.802,,3.093,21.41,11.55,0.023,0.0,19.878,49.13,18.1,13.5,8.46,23.17,78.58,4398.8,0.0044,573.9,,,,,,,,,
-0.5821856094038625,-0.6481627708027589,-0.7049684163467098,-0.6914555639827509,-0.7717999410759641,-0.9485335278493162,-0.7922770160241994,-0.5923665991872065,0.1311836585365116,154,2008,FW08IN020,41.17253557,-87.38959372,5,7120001,Year2008,5th,4.17,0.80253,1414.0,114.98,4580.370117,225.887,11.46,4.028,8.938,71.568,1.987,43.374,3.21,,3.353,23.17,12.59,0.05,0.00332,11.462,84.27,37.3,17.22,8.12,25.75,74.15,3628.04,0.0003,597.74,,,,,,,,,
-0.5854811321416805,-0.650516320104493,-0.70406182051412,-0.7079041471241437,-0.8246427407523829,-0.9812180784138113,-0.7583786148754756,-0.2996495651320877,0.5320980806746025,158,2008,FW08IN025,41.66737013,-85.94200038,5,4050001,Year2008,5th,4.27,1.54003,2004.0,53.9225,1792.290039,272.868,7.969,7.673,12.879,67.534,2.3,76.206,1.346,,2.597,27.21,18.85,0.023,0.00134,9.754,52.58,3.0,3.58,8.32,34.91,91.84,5270.66,0.0003,665.5,,,,,,,,,
-0.5347006785393584,-0.5380104573428427,-0.4878975338189668,-0.41801278582204904,-0.7110742196657066,-0.8079459021217572,-0.33207230840955737,0.33996646715106377,0.935205855946614,162,2008,FW08IN033,41.17260178,-86.51700711,5,5120106,Year2008,5th,5.05,1.76928,2267.0,126.1775,2131.379883,253.721,9.965,3.736,8.757,74.512,2.159,38.595,0.69,,2.754,22.14,12.06,0.022,0.0,9.308,49.32,14.6,10.4,8.26,24.6,80.01,4609.67,0.0003,595.4,,,,,,,,,
-0.5590635132787437,-0.5894974592249408,-0.6268157072507845,-0.6763049139004199,-0.7753262453899334,-0.9402996239587955,-1.003408547176162,-0.76583075623891,0.17820980669483477,164,2008,FW08MI019,43.05631052,-85.594206,5,4050006,Year2008,6th,7.44,1.84089,2713.0,106.8425,12405.7998,260.183,16.552,12.714,12.13,55.899,2.217,72.924,0.963,,3.652,19.18,16.76,0.039,0.00496,8.909,31.7,16.6,11.7,8.38,31.62,64.12,3947.55,0.0034,528.7,,,,,,,,,
-0.47054740340240864,-0.4697860713039456,-0.39954388932572354,-0.3117588609527007,-0.34590131558093357,-0.5781458128097064,-0.5398545453817597,-0.5497083808316187,0.09994205995211358,167,2008,FW08MI028,43.31096671,-83.96788131,5,4080204,Year2008,6th,6.85,2.26295,3106.0,131.195,3017.290039,254.997,23.331,10.298,21.606,41.182,2.904,163.322,1.812,,4.075,21.95,56.96,0.019,0.00604,3.958,39.16,12.1,9.08,8.62,90.63,62.48,4396.08,0.0029,750.6,,,,,,,,,
